url, twitter, youtube, facebook, instagram, tiktok, linkedin, pinterest
https://www.circor.com,circorint,CIRCORInternational,,,,circor-international-inc-,
https://www.cision.com,cision,CisionNA,CisionGlobal,cisionglobal,cisionglobal,cision,
https://www.citgo.com,CITGO,,CITGOFuelingGood,citgofuelinggood,,citgo,
https://www.cititrends.com,cititrends,,cititrends,p,cititrends,,
https://www.citiuspharma.com,CitiusPharma,,,,,citius-pharmaceuticals-inc,
https://www.citizensfirstbank.com,_GermanAmerican,GermanAmericanVideos,germanamericanbank,germanamericanbank,,german-american,
https://www.citrix.com,citrix,,Citrix,citrix,,citrix,
https://www.cityventures.com,cityventures,cityventures,CityVentures,"['city_ventures', 'santaanacv']",,,
https://www.civeo.com,civeocorp,,civeocorp,,,130556,
https://www.ckxlands.com,ckxinc,,,,,,
https://www.clarivate.com,clarivate,,clarivate,clarivateofficial,,clarivate-analytics,
https://www.clarustherapeutics.com,Clarus_Thera,,,,,clarus-therapeutics,
https://www.clary.com,,UCgQ75GA2Gqb_fmvjXHS1-5Q,,,,clary-corp,
https://www.claycountysavings.com,claycosavings,,ClayCountySavingsBank,,,,
https://www.cleancoaltechnologiesinc.com,cctcinc,,pages,,,,
https://www.cleanenergyfuels.com,"['ce_renewables', 'home']",CENatGas,"['sharer', 'cleanenergyfuels']",,,clean-energy-fuels-corp,
https://www.cleanharbors.com,cleanharbors,,CleanHarborsEnvironmental,,,clean-harbors,
https://www.cleanspark.com,cleanspark_inc,UCVkQjQFWaKI6AgXZj-04clw,cleansparkllc,cleanspark.inc,,cleanspark-inc,
https://www.clearchanneloutdoor.com,@CCOutdoorNA,,CCOutdoor,clearchanneloutdoor,,clear-channel-outdoor,
https://www.clearpointneuro.com,intent,UCm-c2HwZfw1kQtIeCDBziHw,ClearPointNeuro,clearpointneuro,,mri-interventions-inc-,
https://www.clearsidebio.com,,,,,,clearside-biomedical-inc-,
https://www.clearsign.com,,,,,,clearsign-combustion-corp,
https://www.clearstreamenergy.ca,clearstream_cdn,,clearstreamenergy,,,clearstream-energy-services,
https://www.clearwater.ca,Clearwatersea,,Clearwaterseafood,clearwaterseafoods,,clearwater-seafoods-lp,clearwatersea
https://www.clearwaterpaper.com,,,,,,clearwaterpaper,
https://www.cleco.com,,UCM07LAUHcBusIPZFqQe6MAQ,ClecoPower,,,cleco,
https://www.clementiapharma.com,ipsengroup,UCkdoVuiVaG8bBJC4lKj0LyQ,Ipsengroup,,,ipsen,
https://www.clicksoftware.com,salesforce,,salesforce,salesforce,salesforce,salesforce,
https://www.cloudera.com,cloudera,,cloudera,,,cloudera,
https://www.cloudflare.com,cloudflare,,cloudflare,,cloudflare,cloudflare,
https://www.cloudminds.com,,,CloudMindsTechnology,,,cloudminds-technologies,
https://www.clpsglobal.com,CLPSGlobal,UCBbAFnJEtRf3aZ4zly2vSOA,CLPSGlobal,,,"['1230582', 'chinalink-professional-service-co--ltd-']",
https://www.clubcorp.com,clubcorp,UCigZn56UqoUaN-AShQEgV5A,clubcorp,clubcorp,,,
https://www.cmcelectronics.ca,,,,,,cmc-electronics,
https://www.cmcm.com,cmcmglobal,,cmcmglobal,,,3214653,
https://www.cmcmaterials.com,cmc_materials,,CMCMaterials,,,cmc-materials,
https://www.cmgholdingsinc.com,CMGONews,,,,,,
https://www.cmgl.ca,CMG_software,compmodgr,,,,computer-modelling-group-ltd,
https://www.cmpco.com,cmpco,,centralmainepower,,,,
https://www.cmworks.com,cmcolive,ColumbusMcKinnon,ColumbusMcKinnonCorporation,ColumbusMcKinnon,,columbus-mckinnon,
https://www.cnbankpa.com,,,citizensandnorthernbank,,,,
https://www.cnbbank.bank,,,CNBBankCommunity,,,cnb-bank,
https://www.cnepetroleum.com,share,,,,,,
https://www.cnoinc.com,CNOFinancial,,CNOFinancial,,,cno-financial-group,
https://www.cnrl.com,CanadianNatural,CanadianNaturalCNRL,CanadianNatural,,,cnrl,
https://www.cnspharma.com,cns_pharma,,cnspharma,,,cnspharma,
https://www.cnx.com,CNXTweets,UCEjT3jxlze_C5hJ0WbbJL4A,,,,27137079,
https://www.cnxmidstream.com,CNXtweets,UCEjT3jxlze_C5hJ0WbbJL4A,,,,cnxresourcescorp,
https://www.co2gro.ca,Co2Inc,,CO2gro,,,co2-gro-inc,
https://www.coastalbank.com,CoastalBankWA,UCoIKNDogAg1lftzpg3JV6OA,coastalcommunitybank,coastalcommunitybank,,coastal-community-bank_2,
https://www.coastappliances.com,CoastAppliances,,coastappliances,coastappliances,,,
https://www.coastdental.com,CoastDental,,coastdental,,,,
https://www.cobaltintl.com,,,,,,556890,
https://www.cobra.com,CobraElectronic,,CobraElectronics,cobraelectronics,,,
https://www.coca-colafemsa.com,,UCiwUgYm1Qo0frxUlpO69YKw,,,,coca-cola-femsa,
https://www.cocacolaep.com,cocacolaep,UCE-JPBl_8ikxXpCXUHlY6pQ,CocaColaEP,cocacolaep,,coca-cola-european-partners,
https://www.cocrystalpharma.com,cocrystalpharma,,cocrystalpharma,,,cocrystal-pharma-inc-,
https://www.codexis.com,codexisinc,,,,,codexis,
https://www.codiakbio.com,codiakbio,,,,,codiak-biosciences,
https://www.coeur.com,CoeurMining,,CoeurMining,,,coeur-mining,
https://www.coffeeholding.com,CoffeeHolding,,CoffeeHoldingCompany,coffeeholding,,,coffeeholding
https://www.cogentco.com,cogentco,,cogentco,,,,
https://www.cogentixmedical.com,CogentixMedical,VisionSciences,CogentixMedical,,,,
https://www.cognex.com,Cognex_Corp,,cognexcorp,,,7453,
https://www.cognizant.com,cognizant,,Cognizant,cognizant,,cognizant,
https://www.cognizant.com/trizetto,trizetto,,TriZettoHealthcareProducts,cognizant,,trizetto-healthcare-products,
https://www.cognyte.com,Cognyte,UCqIvlQRaVQ38kr03p5QTDWA,,,,cognyte,
https://www.coherent.com,coherentinc,CoherentInc,Coherent,coherent_global,,coherent,
https://www.coherus.com,coherus_bio,,CoherusBioSciencesOfficial,,,coherus-biosciences,
https://www.cohu.com,cohu_inc,UCvAD8-_uR2J3UDSp5SpZXDg,,cohuinc,,cohu,
https://www.coiltubingtechnology.com,,,coiltubingtechnology,,,coil-tubing-technology,
https://www.coincitadel.net,CoinCitadelCCTL,,,,,,
https://www.coinmach.com,CSCServiceWork,,CSCServiceWorks,,,csc-serviceworks,
https://www.cokeconsolidated.com,CokeCCBCC,,cocacolaconsolidated,cocacolaconsolidated,,cocacolaconsolidated,
https://www.colecapital.com,,UC8L5ITEEzBdVPJ4RbNAmfEA,,cimgroup,,cimgroup,
https://www.colgatepalmolive.com,CP_News,UCA-uIKLCzTJSI1HdGyfmsDQ,,,,colgate-palmolive,
https://www.collicutt.com,,,,,,collicutt-energy-services,
https://www.colliers.com,Colliers,ColliersIntl,,colliersinternational,,colliers-international,
https://www.collinsind.com,revgroupinc,UCqtHRjtggdxr9vEO_es3kRA,REVGroupInc,revgroupinc,,rev-group-inc,
https://www.colorkinetics.com,ColorKinetics,PhilipsColorKinetics,colorkinetics,colorkinetics,,color-kinetics,
https://www.colt.net,Colt_Technology,ColtTechnology,ColtTechnologyServices,colttechnologyservices,,colt-technology-services,
https://www.columbia.com,Columbia1938,ColumbiaSportswear,ColumbiaSportswear,columbia1938,columbia1938,columbia-sportswear,columbia1938
https://www.columbia.reit,ColumbiaCXP,,,columbiacxp,,3731290,
https://www.columbiabankonline.com,columbiabank,UCbmgXYnNMpGwSt1Ugt4402Q,columbiabank,columbia.bank,,columbia-bank-new-jersey,
https://www.columbiathreadneedleus.com,CTinvest_US,,,columbiathreadneedleus,,columbia-threadneedle-investments-us,
https://www.comed.com,ComEd,CommonwealthEdison,ComEd,comed,,comed,comedil
https://www.comforcehealth.com,ComforceHealth,,comforcehealth,acsgroup_ga,,comforce,
https://www.comfortsystemsusa.com,,,ComfortSystemsUsa,,,comfort-systems-usa,
https://www.cominar.com,,UCyzMztumemPzms46crjN7PA,FPICominar,,,988378,
https://www.commandsecurity.com,,prosegur,,,,prosegur,
https://www.commercehub.com,commercehub,,CommerceHubOfficial,,,commercehub,
https://www.commercialfurnituregroup.com,CF_Group,,pages,,,cfgroup,
https://www.commscope.com,commscope,commscope,commscope,commscope,,commscope,
https://www.communitybankoftx.com,CommunityBankTX,,CommunityBankofTexas,communitybanktx,,community-bank-of-texas,
https://www.commvault.com,commvault,commvault,Commvault,commvault,,commvault,
https://www.compassgoldcorp.com,CompassGoldCorp,,CompassGoldCorporation,,,compassgold,
https://www.compassminerals.com,compassminerals,,compassmineralsinternational,,,compass-minerals,
https://www.compasspathways.com,,UCtw-deXbqf0hy8dSNqSUqqA,,,,compass-pathways,
https://www.completegenomics.com,,,,,,280607,
https://www.compucom.com,CompuCom,LeadingITSpecialist,CompuComSystems,,,compucom,
https://www.compudyne.com,,UCUtzJmnIMlLaCfbLPQo6G3w,IntegrisTechnology,,,integris-it,
https://www.compuware.com,bmcsoftware,BMCSoftwareBMCtv,bmcsoftware,bmcsoftware,,1597,
https://www.comscore.com,Comscore,,,comscore,,comscore,
https://www.comstockmining.com,"['share', 'comstockmining']",comstockmininginc,ComstockMiningInc,,,,
https://www.comtex.com,,,,,,comtex-news-network,
https://www.conagrabrands.com,conagrabrands,,ConagraBrands,,,conagra-brands,
https://www.concentrix.com,concentrix,,Concentrix-153770504699665,concentrix,,concentrix,
https://www.concertpharma.com,ConcertPharma,,,,,concert-pharmaceuticals,
https://www.conchaytoro.com,,,conchaytoro,conchaytoro,,,
https://www.concho.com,conocophillips,,conocophillips,conocophillips,,conocophillips,
https://www.concorde.edu,ConcordeCareer,,ConcordeCareerInc,concordecareercollegesinc,,concorde-career-colleges,
https://www.concur.com,SAPConcur,,SAPConcur,,,sapconcur,
https://www.conduent.com,conduent,UCONZC4wf4bfsjCJQ2w2L9GQ,Conduent,conduent,,conduent,
https://www.coned.com,conedison,,ConEdison,,,con-edison,
https://www.conformis.com,conformis,PatientSpecific,Conformis,conformisinc,,conformis-inc-,
https://www.congatec.com,congatecAG,congatecAE,Congatec,,,congatec,
https://www.congoleum.com,CongoleumCorp,CongoleumFlooring,congoleum,,,congoleum-corporation,congoleum
https://www.conifex.com,conifex_bc,,pages,,,,
https://www.conmed.com,,ConMedLinvatecVideos,CONMEDcorp,conmedcorporation,,2263834,
https://www.connectonebank.com,ConnectOneBank,,ConnectOneBank,connectonebank,,969266,
https://www.conns.com,ConnsHomePlus,,connshomeplus,connshomeplus,,,
https://www.conocophillips.com,conocophillips,,conocophillips,conocophillips,,conocophillips,
https://www.conradindustries.com,,UC_rIChsCZEghbfysTLLAJaw,Conrad-Shipyard-207942389541855,,,conrad-shipyard,
https://www.consolenergy.com,,,ConsolEnergy,,,consol-energy,
https://www.consolidated.com,,ConsolidatedComm,,,,consolidated-communications,
https://www.constantcontact.com,constantcontact,,constantcontact,constantcontact,constantcontact,constant-contact,constantcontact
https://www.constellation.com,ConstellationEG,,ConstellationEnergy,constellationenergy,,constellation-energy,
https://www.consumerportfolio.com,,,Consumer-Portfolio-Services-354120381334210,,,,
https://www.consumersbank.com,,,ConsumersBank,,,consumers-national-bank,
https://www.consumersenergy.com,ConsumersEnergy,,ConsumersEnergyMichigan,consumersenergy,,consumersenergy,
https://www.containerstore.com,containerstore,,containerstore,thecontainerstore,thecontainerstore,,containerstore
https://www.contango.com,,,,,,contango-oil-&-gas-company,
https://www.contangoore.com,orecontango,,Contango-ORE-110807194133463,,,contango-ore,
https://www.continental-bp.com,CertainTeed,,CertainTeed,certainteed,,certainteedsaintgobain,certainteed
https://www.continental-materials.com,,,,,,continental-materials-corporation,
https://www.continental.com,Conti_Press,,Continental,continental_career,,continental,
https://www.continentalgold.com,CNLGold,UCb5IlyyF9aC1riIoTwPW8Cw,ContinentalGCol,continentalgcol,,continental-gold-ltd,
https://www.contrafect.com,ContraFectCorp,,,,,contrafect-corp,
https://www.contrans.ca,tfiintl,,,,,,
https://www.control4.com,control4,Control4Automation,control4fans,control4,,control4,control4
https://www.controlchief.com,controlchiefco,controlchiefcorp,controlchiefcorp,controlchief,,control-chief-corporation,
https://www.convergetp.com,ConvergeTSC,,,,,converge-technology-partners-inc,
https://www.coolsculpting.com,,CoolSculpting,,coolsculpting,,,
https://www.cooltechnologiesinc.com,CoolTecInc,,,,,,
https://www.cooperators.ca,The_Cooperators,CooperatorsInsurance,TheCooperatorsInsurance,co_operators,,the-co-operators,
https://www.coopercos.com,,,,,,thecoopercompanies,
https://www.cooperstandard.com,CooperStandard,,CooperStandardOfficial,,,cooper-standard-automotive,
https://www.coopertire.com,,,,coopertire,,,
https://www.coorstek.com,CoorsTekInc,UCx_bWugFLQbTdM2pJRLDmFw,CoorsTek,,,coorstek,
https://www.copt.com,copt,COPTtv,COPTonline,copt,,corporate-office-properties-trust,
https://www.corbuspharma.com,corbuspharma,UCt6YaG2jjU6qSzfc5u3fxXw,corbuspharma,,,corbus-pharmaceuticals,
https://www.corby.ca,CorbySW,,,p,,corby-distilleries-limited,
https://www.corcentric.com,Corcentric,UC6qWqLgG9QNtEfcfjsMJV6w,corcentric,,,corcentric,
https://www.core-mark.com,CoreMarkHQ,,coremarkinternational,coremarkinternational,,,
https://www.corecivic.com,,,CoreCivic,corecivic,,corecivic,
https://www.corel.com,corelsoftware,,Corel,,,corel-corporation,corelsoftware
https://www.corelab.com,,UCQD8pwzpmTEUD-2Qur_UuJw,CoreLaboratories,,,core-laboratories,
https://www.corelogic.com,CoreLogicInc,,CoreLogic,corelogicinc,,corelogic,
https://www.coremt.com,,,Core-Molding-Technologies-108597570972962,,,core-molding-technologies,
https://www.CoreSite.com,coresite,UCMguHHRai0oyuWBF0KbN42A,,,,coresite,
https://www.cornerstoneondemand.com,CornerstoneInc,,csodcommunity,cornerstoneondemand,,cornerstone-ondemand,
https://www.corning.com,"['CorningTalent', 'corning', 'corningopcomm', 'corninggorilla', 'CorningLifeSci']",CorningGorillaGlass,corningincorporated,,,"['corning-in-asia', 'corning-incorporated']",
https://www.corninggas.com,,,corningnaturalgas,,,,
https://www.corp.canadiantire.ca,CanTireCorp,,,,,,
https://www.corpo.metro.ca,home,,share.php,,,metro-inc.,
https://www.corporate.carrier.com,carrier,,Carrier-1174241152642204,carrier,,carrier,
https://www.corporate.yp.ca,"['pages_jaunes', 'pages_jaunesbiz']",YellowPagesGroupCa,YellowPagesCa,pagesjaunes_ca,,yellow-pages-group-group-pages-jaunes---canada,yellowpagesca
https://www.corteva.com,corteva,,Corteva,corteva,,corteva,
https://www.cortina-systems.com,MarvellTech,,MarvellTechnology,,,marvell,
https://www.corusent.com,CorusPR,,,,,corus-entertainment,
https://www.corvel.com,CorVelCorp,CorVelCorp,CorVelCorp,,,corvel-corporation,
https://www.cosan.com.br,,UCcfiy2w3FELNsEnGAdbhqwA,CosanBrasil,,,cosan,
https://www.cosmosholdingsinc.com,intent,,sharer,,,,
https://www.costargroup.com,CoStarGroup,,CoStarGroup,CoStarCareers,,costar-group,
https://www.cotiviti.com,Cotiviti,,CotivitiInc,,,cotiviti,
https://www.coty.com,COTYInc,,COTYInc,cotyinc,,,
https://www.coupa.com,Coupa,CoupaSoftware,coupasoftware,,,99595,
https://www.covalon.com,covalon,UCmpoGYedeFHPViJ97PKnTUQ,CovalonTechnologies,covalon,,covalon-technologies-ltd,
https://www.covance.com,LabcorpDrugDev,UC-KYIvWP9I1A53ewJk2BwfA,LabcorpDrugDevelopment,,,74684456,
https://www.covanta.com,covanta,,covanta,Covanta,,covanta,
https://www.coviacorp.com,coviacorp,,CoviaCorp,,,covia-corp,
https://www.cowen.com,"['Cowen_Inc', 'CowenResearch']",UCQUsdcn_3s5UcxrUDql3a_g,,coweninc,,cowen-inc,
https://www.cpac.com,cpac_es60,UCwLpaKb046lLSEt52Ky9wYQ,CPACES60,cpac_es60,,,
https://www.cpchem.com,chevronphillips,,chevronphillips,chevronphillips,,chevron-phillips-chemical-company,
https://www.cpfl.com.br,cpflenergia,UCmZkeEtvbgw8a34ig7kRndw,CPFLEnergia,,,cpfl,
https://www.cpiaero.com,CPIAero,,CPIAero,,,cpi-aerostructures,
https://www.cpicardgroup.com,cpicardgroup,,,,,cpi-card-group,
https://www.cpr.ca,CanadianPacific,,canadian.pacific,,,canadian-pacific-railway,
https://www.cpsi.com,cpsiehr,,cpsiehr,,,cpsi,
https://www.craftmade.com,Craftmade,,Craftmade,p,,,
https://www.crai.com,News_CRA,,CharlesRiverAssociates,charlesriverassociates,,charles-river-associates,
https://www.cramerinc.com,Cramer_LLC,,cramerllc,cramer.llc,,cramer-inc,
https://www.craneae.com,craneae,,CraneAE,,,,
https://www.crawco.com,crawco,UCPA0SF10rW7pEe9yryUsdBA,crawfordandco,,,crawford-&amp;-company,
https://www.cray.com,hpe,,hewlettpackardenterprise,,,hewlett-packard-enterprise,
https://www.crc.com,,UCFA_TaR-UJ1H6sYnKugmqWQ,californiaResourcesCorporation,,,california-resources-corporation,
https://www.crchealth.com,,,acadiahealthcare,,,acadia-healthcare,
https://www.creatd.com,wearecreatd,,wearecreatd,,,creatd-inc,
https://www.creative.com,creativelabs,,CreativeLabs,creativelabs,,,
https://www.creativelearningcorp.com,bricks4kidzcorp,UClRIlA6IdlLKzaIYFQB8VJw,bricks4kidzcorp,bricks4kidzcorp,,,
https://www.credit-suisse.com,creditsuisse,,creditsuisse,,,credit-suisse,
https://www.creditacceptance.com,,,Credit-Acceptance-Corporation-168678439842388,creditacceptancecorp,,credit-acceptance,
https://www.creditcards.com,CreditCardsCom,creditcardstv,CreditCards.com,creditcardscom,,,
https://www.creditriskmonitor.com,CreditRiskMon,,CreditRiskMonitor,,,creditriskmonitor,
https://www.crescolabs.com,crescolabs,,CrescoLabsOfficial,crescolabs,,cresco-labs,
https://www.crestwoodlp.com,CrestwoodCEQP ,,crestwoodmidstream,,,crestwood-midstream-partners-lp,
https://www.cresud.com.ar,cresudir,,,,,,
https://www.crewenergy.com,,,,,,crew-energy-inc,
https://www.crimsonwinegroup.com,,,,,,crimson-wine-group,
https://www.crinetics.com,Crinetics,,Crinetics,,,crinetics-pharmaceuticals,
https://www.criteo.com,criteo,CriteoOfficial,GoCriteo,,CriteoOfficial,criteo,
https://www.criticalcontrol.com,CCESCanada,,CriticalControlTechnologies,criticalcontrolcanada,,ccescanada,
https://www.crossamericapartners.com,,,,,,crossamerica-partners-lp,
https://www.crosscountryhealthcare.com,C_C_Healthcare,,crosscountryhealthcare,crosscountryhealthcare,crosscountryhealthcare,cross-country-healthcare,
https://www.crossroadsbanking.com,CrossroadsBank,,crossroadsbank,crossroadsbank,,crossroads-bank,
https://www.crowley.com,crowleymaritime,crowleymaritime,crowley,crowleymaritime,,crowley-maritime,crowleymaritime
https://www.crowncapital.ca,CrownCapitalInc,,CrownCapitalPartners,,,crowncapitalpartnersinc,
https://www.crowncastle.com,CrownCastle,UCVCnY_MSWwm64RGkR6e_zHw,Crown-Castle-857671374331148,,,crown-castle,
https://www.crowncork.com,,UCCgRmWn7MXWqA8hSM65KApw,,,,crown-holdings-inc-,
https://www.crownequityholdings.com,,,CrownEquityHoldingsInc,,,,
https://www.cryo-cell.com,cryocell,cryocellintl,stemcellbanking,cryocell,cryocell,,
https://www.cryolife.com,cryolife,cryolife,pages,cryolifeinc,,cryolife-inc.,
https://www.cryoport.com,cryoport,CryoportVideo,cryoport,,cryoport,856887,
https://www.crystalsugar.com,CrystalSugarCo,UC8mpsG9P5cb5A8jaE51rarA,AmericanCrystalSugarCompany,,,american-crystal-sugar-company,
https://www.csb1.com,CSBBank,,The-Commercial-Savings-Bank-1633069686999313,,,the-commercial-&-savings-bank,
https://www.csi360.com,csi360,,,,,329587,
https://www.csiweb.com,csisolutions,VidsfromCSI,csisolutions,,,14476,
https://www.csn.com.br,,,CompanhiaSiderurgicaNacional,grupocsn,,companhiasiderurgicanacional,
https://www.cspi.com,ThisIsCSPi,,,,,csp-inc,
https://www.csr.com.au,,CSRHouseProject,CSRbuildingproducts,,,303029,
